modelId,layer,feature,description,explanationModelName,typeName
gemma-2-2b,13-gemmascope-res-16k,15490, references to graphical or visual elements in programming,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15491, phrases related to the impact of leadership and organizational dynamics on employee satisfaction and performance,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15494,structure and formatting related to mathematical modeling or programming code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15501, consensus and agreement in discourse,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15500,legal terms and concepts related to court cases and appeals,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15502,phrases related to conditional situations and invitations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15509, specific aims or objectives related to research studies and experiments,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15508,sections of text that contain numeric or statistical data,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15507,numerical values that represent dates or measures of time,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15505,mentions of testing procedures or experiments,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15506,events involving doors opening and significant entrances,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15503, phrases related to construction and support structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15504,quantitative data related to measurements and comparisons,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15511, topics related to statistical comparisons or averages in data,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15518,mathematical expressions and symbols,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15517, mathematical symbols and notations related to functions and variables,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15515,structured data formats and code annotations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15519,phrases expressing levels of perception or judgment about situations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15512,terms related to growth and development,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15516,occupations and roles related to various fields and professions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15514,actions related to removal or displacement,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15510, references to legal terms and entities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15520, introductory phrases or clauses,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15521,proper nouns and specific character names,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15523, scientific terminology and references related to biological and chemical processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15525, legal and procedural phrases related to court cases and medical conditions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15524, phrases and terms related to procedural steps and legal proceedings,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15526,words or phrases that indicate a comparison or description,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15527,phrases and terminology related to legal sentencing and criminal convictions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15522, structure and syntax related to function calls and error handling in programming code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15528,key statistical terminology and phrases related to research and analysis methodologies,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15538,  specific document structure or formatting indicators,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15536,terms related to medical treatments and injections,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15533,technical jargon related to scientific measurements and standards,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15532,references to mathematical concepts and terminologies,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15531,concepts related to scientific research and the presentation of findings,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15535, references to property descriptors and their attributes within a programming context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15537, markers that indicate the beginning or end of a document,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15534,words and phrases related to commitments and guarantees,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15530,specific instructions or guidelines related to professionalism in business settings,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15539, references to technology and its various applications,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15547, references to sports injuries and recovery factors,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15544, references to default settings and configurations in systems or software,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15542,mention of adverse medical outcomes or consequences,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15540,specific years and time periods in historical contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15548,terms related to astrophysics and galactic measurements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15549, references to physical activity and exercise-related concepts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15545, baseball-related actions and events,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15546, aspects of food preparation and dietary preferences,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15543, phrases indicating legal liability or responsibility,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15541, phrases related to the duration or sustainability of situations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15555, technical terms and identifiers related to programming and implementation in computational contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15558, words related to environmental conditions and measurements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15557,code structures that involve test assertions and function definitions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15556, occurrences of dollar signs or financial terms in the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15553,content related to virtual meetings and online interactions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15552,mentions of significant friendships or connections,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15551,references to key sectors and focus areas within technology and research,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15550,expressions of gratitude and appreciation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15559, html anchor tags with href attributes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15562, phrases related to specific types of infections and their prevalence in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15566,blocks of structured data within a programming context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15568,terms and phrases related to origins and derivation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15560, syntax and structure related to programming or coding frameworks,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15569,financial terms related to costs and pricing,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15565, programming constructs related to function definitions and calls,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15567,names of authors or researchers associated with academic papers,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15561,phrases related to legal proceedings and obligations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15578,mathematical expressions and operations involving numbers,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15577,conditional statements that address the reader's situation or interest,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15576,technical discussions related to chemical synthesis and reactions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15575,"mathematical operations and inquiries related to factors, estimates, and calculations",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15574,expressions of personal feelings and emotions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15571, expressions related to mathematical concepts and formulas,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15570,programming-related commands and methods typically associated with database interactions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15579,mathematical symbols and formatting related to equations and tensor notations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15573, mathematical symbols and expressions related to mathematical notation or formal structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15582, technical terms and metrics related to performance and efficiency,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15580, code snippets related to redux actions and state management,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15583, code-related syntax and attributes pertaining to object properties and methods,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15581,terms related to scientific study design and limitations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15587,references to personal reflections and the importance of making thoughtful choices in life,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15586,references to endangered languages and their cultural contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15589, identifiers or references to various data entities and structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15588,variable names and function definitions in programming contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15592, mathematical notation and symbols,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15591,mathematical functions and expressions related to calculus,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15593,"structured data elements, particularly in code-like contexts or formats",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15594, code structures indicating error handling or validation processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15598,"quantities related to timeframes, particularly years or decades",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15597,expressions of difficulty and imagination related to personal experiences,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15596, forward-looking statements related to financial projections and risks,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15599,specific types of data structures or programming concepts related to coding and documentation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15595,the beginning of new sections or topics within documents,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15601,"terms related to car financing, especially for individuals with bad credit",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15603, references to functions and their properties in programming contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15608," programmatic structures and keywords, particularly in a coding context",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15606,the beginning of sentences or paragraphs,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15605,technical terms related to electronics and data processing,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15604, references to storytelling and character-based experiences,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15607, punctuation marks and whitespace characters,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15609," various forms and instances of the word ""title"" in different contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15600,"references to cultural interests and recommendations, particularly in relation to travel, entertainment, and food",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15619," phrases related to the concept of ""formation.""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15610,references and external links,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15614,networks and server-related configurations or addresses,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15618, specific patterns or sequences in alphanumeric codes or identifiers,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15617, relationships between characters and their impact or role in various scenarios,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15615,structured data and function definitions related to programming,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15613,"the presence of the word ""being"" in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15611,"instances of the word ""it"" and phrases centered around it",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15629,phrases related to timing and opportunity,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15628,components related to database operations and data handling,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,15627,specific mentions of locations and entities associated with african context,gpt-4o-mini,oai_token-act-pair
