modelId,layer,feature,description,explanationModelName,typeName
gemma-2-2b,4-gemmascope-res-16k,15141,terms related to session management in programming,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15142," instances of the word ""set"" and its variations in various contexts involving organization or arrangement",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15143,terms related to database connections and connection management,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15144,feedback related to user inputs or form elements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15149,html and javascript code structure and elements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15146, syntactical structures and patterns in code or programming languages,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15147,references to testing kits related to medical or laboratory applications,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15148, structured data and programming elements in code contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15145,terms related to dental restoration materials and their properties,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15150,terms related to antibodies and immunological processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15151, negative and positive signs in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15152, instances of quotation marks and quoted speech,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15153,references to scheduling and related terms,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15157,phrases and inquiries related to seeking help or information,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15158,html tag elements and attributes related to links and images,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15154, references to the european union and its related entities or discussions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15159,aspects related to scientific research and methodology,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15155,references to sports competitions and tournaments,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15156,formal structures and elements related to technical specifications or guidelines,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15160,character attributes and roles within a cast,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15162,mathematical equations and relationships,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15163,"html and xml structure elements, particularly related to ui components and modular interfaces",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15166,code-related structures and syntax elements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15167,"mathematical terms and constructs related to ordered pairs, tuples, and database operations",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15168," references to articles, works, or topics discussed in publications",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15169,"testing framework structures and assertions in code, specifically those related to describing and testing functions",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15161, expressions of desire and craving,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15165,expressions of opinions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15164,references to email and file encoding formats,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15219, numeric values or mathematical notations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15170,instances of organizational and social identity emergence along with critical or evaluative discourse,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15172, names of educational institutions and healthcare settings,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15175," occurrences of the ""require"" function in code snippets",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15177,the usage of academic paper structures and terminology,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15178,phrases and clauses related to actions and events,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15179, numeric strings and recall information,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15174," references to programming concepts, particularly related to python imports and class definitions",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15171,financial terms related to deposits and payments,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15173,references to local communities or entities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15176," html heading tags, particularly the level 1 heading tags ('<h1>')",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15189, programming-related terminology and structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15188, java package imports and annotations in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15180, phrases with high numerical values or character representations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15181, terms related to photocopying and printing,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15182,specific numerical values and xml formatting details,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15183,html elements and their formatting tags,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15185,phrases related to fitting or accommodating in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15184, latex or mathematical notation elements in the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15187,numerical codes or identifiers within a structured format,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15186, topics related to online shopping and consumer goods,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15192,references to writers and writing-related roles,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15193,mentions of organizational or institutional centers,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15196, phrases related to consecutive wins or performance streaks in sports,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15197,references to filesystem paths and directories,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15191,references related to studies or research findings,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15190,programming languages and related tools,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15194,special comments and metadata in programming or documentation formats,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15198,technical terminology related to veterinary science and healthcare,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15199,"the word ""remains"" and its variations, indicating a focus on persistence or continuity",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15201, patterns and structures related to regular expressions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15202,"modal verbs and their applications in contexts related to capability, obligation, and conditionality",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15203,references to governmental and financial institutions or concepts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15204," code structures, particularly in programming language syntax",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15206,function declarations and annotations in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15207,vertical or graphical elements often represented by characters or symbols,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15205,assignment operators in code context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15200,"references to the first-person perspective, particularly the pronoun ""i""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15209,references to mathematical matrices and their properties,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15210,references to programming function signatures and elements in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15212,specific programming or database commands and structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15213, blocks of code or technical formatting elements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15215," the term ""capability"" and its variations",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15216,functions related to string manipulation and output formatting,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15211,"proper nouns, particularly names and titles",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15218, phrases or clauses indicating collaboration or connection,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15214,"references to software development tools and environments, especially related to coding and debugging",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15217, html or xml-like syntax elements and their attributes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15228,file directory paths and user-related information in a computing context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15222,assertions in testing or validation statements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15223, mathematical symbols and formatting used in equations and expressions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15226, terms related to treatment and processing of medical data,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15227,mathematical expressions and terms involving imaginary numbers,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15220,responses related to conditional statements or test conditions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15221,references to court cases or legal citations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15224,terms related to dietary habits and health assessments,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15225," occurrences of the word ""target"" and its variations in different contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15229, structured data and method definitions in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15234, punctuation and formatting elements in the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15235,terminology related to the covid-19 pandemic and its impact,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15236," occurrences of the term ""param"" and its variations in programming contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15232,references to identifiers or ids in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15231,"technical programming terms and concepts, specifically related to data types and classes",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15230, specific identifiers or named entities within code or technical documentation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15237,phrases emphasizing the roles or contributions of specific elements in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15233,concepts related to financial costs and pricing,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15238,"terms related to specific scientific concepts or measurements, particularly in physics and chemistry",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15239, phrases that indicate structuring or outlining concepts in formal or academic writing,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15240,references to figures and citations in academic writing,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15241,legal terms and references to court cases,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15244,numbers and numerical patterns,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15242,references to biographical dictionaries and encyclopedias,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15245,phrases that indicate causes or reasons in a context of making a change or taking action,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15247,"punctuation marks and symbols, particularly ampersands",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15248,"elements related to structured data formats, particularly those used in api specifications",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15249,conjunctions and the presence of lists or sequences in text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15250, text that contains technical or numerical details,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15251," references to data structure elements, specifically related to arrays and slots",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15252, conversational phrases and interactions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15253," various forms of punctuation, particularly periods",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15256,terms related to defensive football strategies and player positions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15257,symbols and special characters used in programming or gaming contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15258,specific actions or descriptions involving physical interactions or manipulations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15259,corporate structures and the industries they operate in,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15255, mentions of opengl and related graphics programming terminology,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15254,"the term ""fundamental"" and its variations in context",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15261,negation or expressions of contradiction,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15262,references to age and stages of life,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,15260,"references to government departments and agencies, specifically those related to agriculture, energy, and veterans' affairs",gpt-4o-mini,oai_token-act-pair
